tweet,cmi,pp_en,pp_my,perp_ratio,particle_count,manglish_patterns,grammar_patterns,manglish_score,en_words,my_words,unknown_words,category,pp_diff
from this to thissemoga tuhan murahkan rezeki tuan baj,42.85714285714286,26469.292026158604,37256.81155745107,1.4075484724197218,0,0,0,0.0,3,4,2,Mesolect (Strong Mixing),10787.519531292462
i fucked it up big fucking time,0.0,8978.614054559273,16716.06159691798,1.8617641314507432,0,0,0,0.0,7,0,0,Monolingual English,7737.447542358708
lisa is the first the only ponytail rapper in coachella fight to a female act song with highes,6.25,15918.697399875924,31456.24629398823,1.9760565518528803,0,0,0,0.0,15,1,2,Weak Code-Mixing,15537.548894112308
yup dicks and asses confirmed but are they your type you need to be here to tell la all from me for now,0.0,9604.741094735882,26945.433685531578,2.8054305076791395,1,0,0,0.08695652173913043,23,0,0,Monolingual English,17340.692590795697
setelah sekian lama merantau di pulau seberang ketika balik ke tempat asal malah serasa asing udh gada tmn diajak,16.666666666666664,43680.10209349164,17218.397687675733,0.3941931649065739,1,0,0,0.10526315789473684,3,15,1,Monolingual Malay,-26461.704405815904
buku lawas desaku punya s halamanharga minat order,28.57142857142857,45187.48072141823,43229.44488919316,0.9566686214640643,0,0,0,0.0,2,5,1,Mesolect (Strong Mixing),-1958.0358322250686
just posted a photo lagos nigeria,16.666666666666664,11093.838283518931,36968.307907256574,3.332327997080767,0,0,0,0.0,5,1,0,Monolingual English,25874.46962373764
jin may have be off to the side during some of the butter choreography but he got in on the fun with jungkook for lif,8.333333333333337,8217.379703988716,22082.472181368597,2.6872887680545863,0,0,0,0.0,22,2,1,Monolingual English,13865.092477379882
i want to lick your honey,0.0,5889.871686181042,13079.524087324502,2.22068065048208,0,1,0,0.25,6,0,0,Basilect (Manglish),7189.65240114346
oh god i never had to queue so long to get on the bus home now that the borders are opened crowded af,0.0,9394.291308403817,25930.577995683896,2.7602484471060924,0,0,0,0.0,22,0,1,Monolingual English,16536.28668728008
due to thehive license changes we had to remove it took the opportunit,9.090909090909093,21257.449964530308,43694.41557052339,2.0554871653670075,0,0,0,0.0,10,1,2,Monolingual English,22436.965605993086
ini kita masih dekat jb kalau kita dah balik kelantan lagi lah tak melayan,35.71428571428571,44071.30693486293,6836.169457412563,0.15511610462372655,0,0,0,0.0,9,5,0,Monolingual Malay,-37235.137477450364
sold sold thank you for new owner and supported me,0.0,12314.167126000197,24354.135848716363,1.977733093884597,0,0,0,0.0,10,0,0,Monolingual English,12039.968722716167
messi now has league titles in spain and france,33.333333333333336,41345.117014514326,43718.5555432749,1.0574055341995374,0,0,0,0.0,6,3,0,Mesolect (Strong Mixing),2373.4385287605764
tak sia sia tweet thankyou khadijahh ure my life saver ape eh twitter dia tak jumpa pulak,6.666666666666665,35335.000194125045,14253.024524600412,0.4033684575151123,0,0,0,0.0,14,1,2,Weak Code-Mixing,-21081.975669524632
batu bisa di genggam untuk nahan berak,16.666666666666664,45464.500124784056,30131.90850505952,0.6627568415435787,0,0,0,0.0,1,5,1,Weak Code-Mixing,-15332.591619724535
bub got a message i yes i make it obvious so it can be more fun,0.0,10615.599467158307,36648.69813952111,3.4523437185909214,0,0,0,0.0,15,0,1,Monolingual English,26033.098672362805
rekomendasi tablet ipad harga terbaik a thread,40.0,46377.23690305693,56794.2679302472,1.224615171640457,0,0,0,0.0,3,2,2,Mesolect (Strong Mixing),10417.03102719027
awal skolah jrg bget dpt duit jjn paling banter di kasih uang saku perak itupun jrg stlh sm,26.66666666666667,43741.542184457605,43611.37457428207,0.9970241650459735,0,0,0,0.0,4,11,3,Mesolect (Strong Mixing),-130.16761017553654
korang dah beli biskut raya ke i ada jual biskut raya tapi modern kind of biskut raya lah kalau nak tengok biskut,31.818181818181824,36888.480964720504,18741.330192849884,0.5080537257897326,1,0,0,0.09090909090909091,7,15,0,Mesolect (Strong Mixing),-18147.15077187062
secularism is when there is no deity except allah no one has the right to be worshipped but him amplified through a,10.526315789473683,9186.263037196704,24196.88722204173,2.6340294333032395,0,1,0,0.06818181818181818,17,2,3,Monolingual English,15010.624184845025
doing the thing that she hate the most sheesh,0.0,10216.985103307139,46012.2009522752,4.503500835817162,0,0,0,0.0,8,0,1,Monolingual English,35795.21584896806
the way jisoo making crowd getting wild with only two words hey boy damn so sexy and the pinks did that d,0.0,20967.710569493345,29167.248952134243,1.3910554924661491,0,1,0,0.06818181818181818,21,0,1,Monolingual English,8199.538382640898
x semua orang ada duit boleh meletop strategi kena pandai segunung pun boleh habis kalau memang,25.0,43892.631113821975,13287.245327717425,0.302721550076619,0,0,0,0.0,4,12,0,Monolingual Malay,-30605.38578610455
jeongyeon singing her heart out for dead plant,0.0,33047.23809002752,60630.82390278689,1.83467144024611,0,0,0,0.0,7,0,1,Monolingual English,27583.585812759375
saya bisa membuat tahbih dari batu lava jika ada yg minat bisa wa di trmksh,33.333333333333336,43972.58396539124,21605.767265009465,0.4913463189248635,0,0,0,0.0,4,8,3,Mesolect (Strong Mixing),-22366.816700381776
donebismillah moga rejeki untuk berobat operasi batu empedu mamah terimakasih sudah berbagi sem,9.999999999999998,44182.03007312349,51160.914436120205,1.157957530503834,0,1,0,0.11538461538461539,1,9,3,Basilect (Manglish),6978.884362996716
when i tell u i want so mf bad that man is so fine,7.14285714285714,11639.367212446745,31766.19547611768,2.7292029623524536,0,0,0,0.0,13,1,0,Monolingual English,20126.828263670934
well sebenernya gapapa kok kalau grup fav lo tampil tapi ini udah tampil fandomnya malah ngedrag lisa kalau penampi,35.71428571428571,40324.997731962576,43912.92031594268,1.0889751465785262,0,0,0,0.0,5,9,5,Mesolect (Strong Mixing),3587.9225839801074
jom meriahkan program pelita raya beautiful terengganu di kampung budaya terengganu kbt kompleks mu,23.076923076923073,44074.68988757286,20656.537393293227,0.468671190789648,0,0,0,0.0,3,10,1,Mesolect (Strong Mixing),-23418.15249427963
we are in the news the report of our recent project visit to sabah has been covered in local news o,0.0,13157.340247904367,18316.31275447939,1.3920984339822569,0,0,0,0.0,21,0,0,Monolingual English,5158.972506575023
is there an eta for plus lite shd be faster than max,0.0,28947.332742791044,41734.724150108974,1.4417467930789742,0,0,0,0.0,10,0,2,Monolingual English,12787.39140731793
keluar dari sistem kemiskinan struktural itu sulit jika seandainya orang tersebut berhasil meraih pendidikan tinggi dengan hara,11.764705882352944,43809.2236210715,23096.217433748538,0.5271998799503866,0,0,0,0.0,2,15,0,Weak Code-Mixing,-20713.00618732296
trait sniper x metavs giving away x alpha lifetime pass wl slots in collaboration with to enter,7.14285714285714,39506.46960850397,53361.01030224162,1.3506904269359314,0,0,0,0.0,13,1,3,Weak Code-Mixing,13854.540693737654
oh happy na po,0.0,28371.738894779064,26673.856012974018,0.9401558400032545,0,0,0,0.0,4,0,0,Monolingual English,-1697.882881805046
bantuan gol yang sempurna dari daryl sham ketika menentang perak menggelecek pemain lawan sebelum buat lorongan mel,33.333333333333336,43809.4525292701,34950.71002612875,0.7977892442909981,0,0,0,0.0,5,10,2,Mesolect (Strong Mixing),-8858.742503141351
which state is this i went to tapau sushi in perlis non muslims here okay je makan gonna be surprised if this happen,13.043478260869568,20478.076287561733,36314.09874161505,1.7733159224371104,0,0,0,0.0,20,3,0,Weak Code-Mixing,15836.02245405332
took his shirt off last night oh hes backkk,0.0,29400.73093265399,59929.322038312624,2.03836163718474,0,0,0,0.0,8,0,1,Monolingual English,30528.591105658634
yup development is rapid the street getting busier looking forward to see azure region in the list nee,5.882352941176472,15741.779923062199,28995.508114967895,1.841945971591724,0,0,0,0.0,16,1,1,Weak Code-Mixing,13253.728191905697
mag apr wib lok ls bt pusat gempa berada di darat km tenggara pegunungan bintang,21.42857142857143,43973.55305735328,32747.1849488829,0.7447018189813274,0,0,0,0.0,3,11,1,Mesolect (Strong Mixing),-11226.368108470382
daughter wife and mother of army officers,0.0,39410.35297826809,51815.23529794874,1.3147620201859402,0,0,0,0.0,7,0,0,Monolingual English,12404.882319680648
me too so true of us,0.0,6400.663951566173,20297.342574856953,3.1711307964996998,0,0,0,0.0,6,0,0,Monolingual English,13896.67862329078
batu safir sebenernya batu sapir ni banyak warnanya tapi yang paling mencirikan atau ciri khas war,38.46153846153846,43888.025800657735,24473.179743872643,0.5576277195750707,0,0,0,0.0,5,8,3,Mesolect (Strong Mixing),-19414.846056785093
giveaway roller poster stray kids in life noeasy tidak dapat diuangkan rt like follow me note khusus yang bene,19.999999999999996,30498.751209638976,44124.07044237333,1.4467500698332902,0,0,0,0.0,12,3,4,Weak Code-Mixing,13625.319232734357
yup dicks and asses confirmed but are they your type you need to be here to tell la all from me for now,0.0,9604.741094735882,26945.433685531578,2.8054305076791395,1,0,0,0.08695652173913043,23,0,0,Monolingual English,17340.692590795697
just posted a photo dapopuro,0.0,8867.739066449583,38928.96948459622,4.389954326901771,0,0,0,0.0,4,0,1,Monolingual English,30061.23041814664
typo mulu gara motong kuku bagian jempol tai,12.5,45128.22078871127,51909.62122625293,1.1502696166394846,0,0,0,0.0,1,7,0,Weak Code-Mixing,6781.4004375416625
bro pergi sarawak sana bro dorang makan atas pokok takde sape kacau bro all is well bro kat sana hinanya bro mkn dlm ke,50.0,38509.97411906541,24586.391850760618,0.6384421805827301,1,0,0,0.08333333333333333,12,12,0,Mesolect (Strong Mixing),-13923.582268304792
omg no way this happend,0.0,21423.727615798878,47548.9586139629,2.219453097363786,0,0,0,0.0,5,0,0,Monolingual English,26125.230998164025
tiga persen anak di batu belum kantongi akta kelahiran bumiajitertinggi,12.5,44644.381123102,31330.91901821596,0.7017886289390903,0,0,0,0.0,1,7,2,Weak Code-Mixing,-13313.462104886043
plan nak pkai kasut yg ada tumit sikit lepas tu teringat ada anak akhirnya beli flat shoe jelah,22.22222222222222,43747.11088950715,21145.310666916386,0.4833533057834029,0,0,0,0.0,4,14,0,Mesolect (Strong Mixing),-22601.800222590766
didnt know which head i wanted to post,0.0,16535.66200433911,38548.862033666934,2.331256046691772,0,0,0,0.0,8,0,0,Monolingual English,22013.200029327825
so glad i live in sarawak because this be an issue there you go making an assumption as if,5.555555555555558,13701.601365868351,35614.024767932955,2.599260029316718,0,0,0,0.0,17,1,1,Monolingual English,21912.423402064604
rakyat sabah mb sabah,25.0,47321.51542682631,6411.836044502914,0.13549515451206534,0,0,0,0.0,3,1,0,Monolingual Malay,-40909.67938232339
malas turun kk sdh ni kalau siang teruk betul jem bikin hilang mood haha,28.57142857142857,38070.2152870431,23839.852306445,0.6262074466008787,0,0,0,0.0,4,10,0,Mesolect (Strong Mixing),-14230.362980598104
mahal banget gwejh cari yang sharing aja kalo gitu pengen id card holder nya soal nya bagus tapi asahi ga tau c,50.0,43532.924394079164,45294.02944188537,1.0404545541637384,0,0,0,0.0,10,10,2,Mesolect (Strong Mixing),1761.1050478062025
alhamdulillah sampai shah alam terus beratur nasi arab chef ammar harap dapat lah beli lamb shank,33.333333333333336,43886.02335309273,24642.302455759527,0.5615068437050116,0,0,0,0.0,5,10,1,Mesolect (Strong Mixing),-19243.7208973332
the power of smile,0.0,12689.68936840306,12943.934515117251,1.020035568983056,0,0,0,0.0,4,0,0,Monolingual English,254.24514671419092
just buy the dip for the future,0.0,8471.066490441108,12529.151818490744,1.4790524702679229,0,0,0,0.0,7,0,0,Monolingual English,4058.085328049636
fantasy movie from taiwanmy favourite series until now,0.0,26344.834653136786,40566.94757631962,1.5398444556754678,0,0,0,0.0,7,0,1,Monolingual English,14222.11292318283
baru tadi dkt mcd federal highway batu punya staff tegur me n my wife to not feed our n years old,33.333333333333336,37438.58539839573,40804.67726864506,1.0899096970259343,0,0,0,0.0,14,7,0,Mesolect (Strong Mixing),3366.091870249329
success is not about failure it is about what we do,0.0,6133.396473980629,21127.62891002319,3.444686642980243,0,0,0,0.0,11,0,0,Monolingual English,14994.232436042563
penang georgetown modern hotel lokasi yang agak strategik dan mudah untuk korang nak ke tempat menarik sekitar,29.411764705882348,43810.7686451259,10329.324379991725,0.23577135712137062,1,0,0,0.11764705882352941,5,12,0,Monolingual Malay,-33481.444265134174
jup nak share jgk,25.0,47331.746743991076,18639.01315123853,0.3937951677983407,0,0,0,0.0,1,3,0,Monolingual Malay,-28692.733592752546
share resepi laksa johor tp takkan buat kot panjang list ramuan dia pun,38.46153846153846,44190.55892161093,16302.170147665394,0.36890617691854966,0,0,0,0.0,5,8,0,Monolingual Malay,-27888.388773945535
kawan masih ada satu pekan di penghujung ramadhan yuk nambah ilmu n ngaji di beberapa channel keren ini channel d,42.10526315789473,43631.56885752209,21455.60791831618,0.4917450479119599,0,0,0,0.0,8,11,1,Mesolect (Strong Mixing),-22175.960939205914
at first i was afraid i was petrified,0.0,14931.51508648277,30529.811533864988,2.0446559747646154,0,0,0,0.0,8,0,0,Monolingual English,15598.296447382218
okay ill wear gi perak pun nak pakai gak hehehe,40.0,40411.10186440694,17508.723290341764,0.43326517918490604,0,0,0,0.0,6,4,0,Mesolect (Strong Mixing),-22902.378574065177
apartheid is ideal that is zionism zionism is a threat to civilization the region will not be stable with,0.0,12654.972125969893,29601.70015351945,2.3391359426839307,0,0,0,0.0,16,0,3,Monolingual English,16946.728027549558
betul bangat memang sangat friendly ke memudahkan,33.333333333333336,45465.96982809191,25344.251597597162,0.5574334319365556,1,0,0,0.2857142857142857,2,4,1,Mesolect (Strong Mixing),-20121.71823049475
thank you yorme for the willingness to serve seen your dedication to manila the manileos at the expe,0.0,19196.970520090505,22423.983962628787,1.1681001405487947,0,0,0,0.0,16,0,2,Monolingual English,3227.013442538282
done hope to win godbless,0.0,18771.110131129997,30674.64286037223,1.634141116113395,0,1,0,0.3,5,0,0,Basilect (Manglish),11903.532729242233
di kemaman hari ini bagi menyampaikan pampasan kepada bekas pekerja perwaja steel sdn bhd,30.76923076923077,44070.61610518121,9955.763288965554,0.22590479028486044,0,0,0,0.0,4,9,1,Monolingual Malay,-34114.85281621566
fury and ngannou talk hybrid fight,40.0,46611.56317472319,51380.32983089682,1.1023086618721183,0,0,0,0.0,3,2,1,Mesolect (Strong Mixing),4768.766656173633
someone captured putin on video during the of him in an emptied church protected by his body guards this foo,10.526315789473683,18638.766697852574,39420.44262742954,2.1149705485594863,0,1,0,0.075,17,2,1,Monolingual English,20781.675929576966
platform kepada pelajar johor menjalankan pelbagai aktiviti,14.28571428571429,45465.43529907708,16782.29151758864,0.36912198040539407,0,0,0,0.0,1,6,0,Monolingual Malay,-28683.143781488438
krungu yhangmu selingkuh yo tenang ae nomerku iseh sing lawas kok,28.57142857142857,44465.022127438206,51526.8032351083,1.1588165432017734,0,0,0,0.0,2,5,4,Mesolect (Strong Mixing),7061.781107670096
i love how san is always by seonghwas side,12.5,12322.458124456925,22204.082456191594,1.8019198955216715,0,0,0,0.0,7,1,1,Weak Code-Mixing,9881.624331734669
from this to thissemoga tuhan murahkan rezeki tuan baju ya,44.44444444444444,25010.865097032085,23980.00377337775,0.9587834599221176,0,0,0,0.0,4,5,1,Mesolect (Strong Mixing),-1030.8613236543351
arwah ayah aku meninggal aku kat jb gak before subuh dah gerak balik lps dpt call tapi sbb maulud d,44.99999999999999,43641.6102208113,21024.71605920874,0.4817584858310915,0,1,0,0.075,9,11,0,Mesolect (Strong Mixing),-22616.894161602562
aku pernah belanja ganja kot hahaha happy birthday san dah sampai langkawi pos la rokok sekarton dua,43.75,35608.89025367955,18702.033877568258,0.5252068723381721,1,0,0,0.11764705882352941,9,7,1,Mesolect (Strong Mixing),-16906.856376111293
isnt this too much already no actually this is too much already whether kyv is still friends with dohy or not until now,0.0,12483.499697427447,29343.70632052169,2.3505993536867495,0,1,0,0.06521739130434782,21,0,2,Monolingual English,16860.206623094244
